"id","name","name_unac","state"
"2931004","Tanhaçu","Tanhacu","BA"
"2931053","Tanque Novo","Tanque Novo","BA"
"2931103","Tanquinho","Tanquinho","BA"
"2931202","Taperoá","Taperoa","BA"
"2931301","Tapiramutá","Tapiramuta","BA"
"2931350","Teixeira de Freitas","Teixeira de Freitas","BA"
"2931400","Teodoro Sampaio","Teodoro Sampaio","BA"
"2931509","Teofilândia","Teofilandia","BA"
"2931608","Teolândia","Teolandia","BA"
"2931707","Terra Nova","Terra Nova","BA"
"2931806","Tremedal","Tremedal","BA"
"2931905","Tucano","Tucano","BA"
"2932002","Uauá","Uaua","BA"
"2932101","Ubaíra","Ubaira","BA"
"2932200","Ubaitaba","Ubaitaba","BA"
"2932309","Ubatã","Ubata","BA"
"2932408","Uibaí","Uibai","BA"
"2932457","Umburanas","Umburanas","BA"
"2932507","Una","Una","BA"
"2932606","Urandi","Urandi","BA"
"2932705","Uruçuca","Urucuca","BA"
"2932804","Utinga","Utinga","BA"
"2932903","Valença","Valenca","BA"
"2933000","Valente","Valente","BA"
"2933059","Várzea da Roça","Varzea da Roca","BA"
"2933109","Várzea do Poço","Varzea do Poco","BA"
"2933158","Várzea Nova","Varzea Nova","BA"
"2933174","Varzedo","Varzedo","BA"
"2933208","Vera Cruz","Vera Cruz","BA"
"2933257","Vereda","Vereda","BA"
"2933307","Vitória da Conquista","Vitoria da Conquista","BA"
"2933406","Wagner","Wagner","BA"
"2933455","Wanderley","Wanderley","BA"
"2933505","Wenceslau Guimarães","Wenceslau Guimaraes","BA"
"2933604","Xique-Xique","Xique-Xique","BA"
"2300101","Abaiara","Abaiara","CE"
"2300150","Acarape","Acarape","CE"
"2300200","Acaraú","Acarau","CE"
"2300309","Acopiara","Acopiara","CE"
"2300408","Aiuaba","Aiuaba","CE"
"2300507","Alcântaras","Alcantaras","CE"
"2300606","Altaneira","Altaneira","CE"
"2300705","Alto Santo","Alto Santo","CE"
"2300754","Amontada","Amontada","CE"
"2300804","Antonina do Norte","Antonina do Norte","CE"
"2300903","Apuiarés","Apuiares","CE"
"2301000","Aquiraz","Aquiraz","CE"
"2301109","Aracati","Aracati","CE"
"2301208","Aracoiaba","Aracoiaba","CE"
"2301257","Ararendá","Ararenda","CE"
"2301307","Araripe","Araripe","CE"
"2301406","Aratuba","Aratuba","CE"
"2301505","Arneiroz","Arneiroz","CE"
"2301604","Assaré","Assare","CE"
"2301703","Aurora","Aurora","CE"
"2301802","Baixio","Baixio","CE"
"2301851","Banabuiú","Banabuiu","CE"
"2301901","Barbalha","Barbalha","CE"
"2301950","Barreira","Barreira","CE"
"2302008","Barro","Barro","CE"
"2302057","Barroquinha","Barroquinha","CE"
"2302107","Baturité","Baturite","CE"
"2302206","Beberibe","Beberibe","CE"
"2302305","Bela Cruz","Bela Cruz","CE"
"2302404","Boa Viagem","Boa Viagem","CE"
"2302503","Brejo Santo","Brejo Santo","CE"
"2302602","Camocim","Camocim","CE"
"2302701","Campos Sales","Campos Sales","CE"
"2302800","Canindé","Caninde","CE"
"2302909","Capistrano","Capistrano","CE"
"2303006","Caridade","Caridade","CE"
"2303105","Cariré","Carire","CE"
"2303204","Caririaçu","Caririacu","CE"
"2303303","Cariús","Carius","CE"
"2303402","Carnaubal","Carnaubal","CE"
"2303501","Cascavel","Cascavel","CE"
"2303600","Catarina","Catarina","CE"
"2303659","Catunda","Catunda","CE"
"2303709","Caucaia","Caucaia","CE"
"2303808","Cedro","Cedro","CE"
"2303907","Chaval","Chaval","CE"
"2303931","Choró","Choro","CE"
"2303956","Chorozinho","Chorozinho","CE"
"2304004","Coreaú","Coreau","CE"
"2304103","Crateús","Crateus","CE"
"2304202","Crato","Crato","CE"
"2304236","Croatá","Croata","CE"
"2304251","Cruz","Cruz","CE"
"2304269","Deputado Irapuan Pinheiro","Deputado Irapuan Pinheiro","CE"
"2304277","Ereré","Erere","CE"
"2304285","Eusébio","Eusebio","CE"
"2304301","Farias Brito","Farias Brito","CE"
"2304350","Forquilha","Forquilha","CE"
"2304400","Fortaleza","Fortaleza","CE"
"2304459","Fortim","Fortim","CE"
"2304509","Frecheirinha","Frecheirinha","CE"
"2304608","General Sampaio","General Sampaio","CE"
"2304657","Graça","Graca","CE"
"2304707","Granja","Granja","CE"
"2304806","Granjeiro","Granjeiro","CE"
"2304905","Groaíras","Groairas","CE"
"2304954","Guaiúba","Guaiuba","CE"
"2305001","Guaraciaba do Norte","Guaraciaba do Norte","CE"
"2305100","Guaramiranga","Guaramiranga","CE"
"2305209","Hidrolândia","Hidrolandia","CE"
"2305233","Horizonte","Horizonte","CE"
"2305266","Ibaretama","Ibaretama","CE"
"2305308","Ibiapina","Ibiapina","CE"
"2305332","Ibicuitinga","Ibicuitinga","CE"
"2305357","Icapuí","Icapui","CE"
"2305407","Icó","Ico","CE"
"2305506","Iguatu","Iguatu","CE"
"2305605","Independência","Independencia","CE"
"2305654","Ipaporanga","Ipaporanga","CE"
"2305704","Ipaumirim","Ipaumirim","CE"
"2305803","Ipu","Ipu","CE"
"2305902","Ipueiras","Ipueiras","CE"
"2306009","Iracema","Iracema","CE"
"2306108","Irauçuba","Iraucuba","CE"
"2306207","Itaiçaba","Itaicaba","CE"
"2306256","Itaitinga","Itaitinga","CE"
"2306306","Itapajé","Itapaje","CE"
"2306405","Itapipoca","Itapipoca","CE"
"2306504","Itapiúna","Itapiuna","CE"
"2306553","Itarema","Itarema","CE"
"2306603","Itatira","Itatira","CE"
"2306702","Jaguaretama","Jaguaretama","CE"
"2306801","Jaguaribara","Jaguaribara","CE"
"2306900","Jaguaribe","Jaguaribe","CE"
"2307007","Jaguaruana","Jaguaruana","CE"
"2307106","Jardim","Jardim","CE"
"2307205","Jati","Jati","CE"
"2307254","Jijoca de Jericoacoara","Jijoca de Jericoacoara","CE"
"2307304","Juazeiro do Norte","Juazeiro do Norte","CE"
"2307403","Jucás","Jucas","CE"
"2307502","Lavras da Mangabeira","Lavras da Mangabeira","CE"
"2307601","Limoeiro do Norte","Limoeiro do Norte","CE"
"2307635","Madalena","Madalena","CE"
"2307650","Maracanaú","Maracanau","CE"
"2307700","Maranguape","Maranguape","CE"
"2307809","Marco","Marco","CE"
"2307908","Martinópole","Martinopole","CE"
"2308005","Massapê","Massape","CE"
"2308104","Mauriti","Mauriti","CE"
"2308203","Meruoca","Meruoca","CE"
"2308302","Milagres","Milagres","CE"
"2308351","Milhã","Milha","CE"
"2308377","Miraíma","Miraima","CE"
"2308401","Missão Velha","Missao Velha","CE"
"2308500","Mombaça","Mombaca","CE"
"2308609","Monsenhor Tabosa","Monsenhor Tabosa","CE"
"2308708","Morada Nova","Morada Nova","CE"
"2308807","Moraújo","Moraujo","CE"
"2308906","Morrinhos","Morrinhos","CE"
"2309003","Mucambo","Mucambo","CE"
"2309102","Mulungu","Mulungu","CE"
"2309201","Nova Olinda","Nova Olinda","CE"
"2309300","Nova Russas","Nova Russas","CE"
"2309409","Novo Oriente","Novo Oriente","CE"
"2309458","Ocara","Ocara","CE"
"2309508","Orós","Oros","CE"
"2309607","Pacajus","Pacajus","CE"
"2309706","Pacatuba","Pacatuba","CE"
"2309805","Pacoti","Pacoti","CE"
"2309904","Pacujá","Pacuja","CE"
"2310001","Palhano","Palhano","CE"
"2310100","Palmácia","Palmacia","CE"
"2310209","Paracuru","Paracuru","CE"
"2310258","Paraipaba","Paraipaba","CE"
"2310308","Parambu","Parambu","CE"
"2310407","Paramoti","Paramoti","CE"
"2310506","Pedra Branca","Pedra Branca","CE"
"2310605","Penaforte","Penaforte","CE"
"2310704","Pentecoste","Pentecoste","CE"
"2310803","Pereiro","Pereiro","CE"
"2310852","Pindoretama","Pindoretama","CE"
"2310902","Piquet Carneiro","Piquet Carneiro","CE"
"2310951","Pires Ferreira","Pires Ferreira","CE"
"2311009","Poranga","Poranga","CE"
"2311108","Porteiras","Porteiras","CE"
"2311207","Potengi","Potengi","CE"
"2311231","Potiretama","Potiretama","CE"
"2311264","Quiterianópolis","Quiterianopolis","CE"
"2311306","Quixadá","Quixada","CE"
"2311355","Quixelô","Quixelo","CE"
"2311405","Quixeramobim","Quixeramobim","CE"
"2311504","Quixeré","Quixere","CE"
"2311603","Redenção","Redencao","CE"
"2311702","Reriutaba","Reriutaba","CE"
"2311801","Russas","Russas","CE"
"2311900","Saboeiro","Saboeiro","CE"
"2311959","Salitre","Salitre","CE"
"2312007","Santana do Acaraú","Santana do Acarau","CE"
"2312106","Santana do Cariri","Santana do Cariri","CE"
"2312205","Santa Quitéria","Santa Quiteria","CE"
"2312304","São Benedito","Sao Benedito","CE"
"2312403","São Gonçalo do Amarante","Sao Goncalo do Amarante","CE"
"2312502","São João do Jaguaribe","Sao Joao do Jaguaribe","CE"
"2312601","São Luís do Curu","Sao Luis do Curu","CE"
"2312700","Senador Pompeu","Senador Pompeu","CE"
"2312809","Senador Sá","Senador Sa","CE"
"2312908","Sobral","Sobral","CE"
"2313005","Solonópole","Solonopole","CE"
"2313104","Tabuleiro do Norte","Tabuleiro do Norte","CE"
"2313203","Tamboril","Tamboril","CE"
"2313252","Tarrafas","Tarrafas","CE"
"2313302","Tauá","Taua","CE"
"2313351","Tejuçuoca","Tejucuoca","CE"
"2313401","Tianguá","Tiangua","CE"
"2313500","Trairi","Trairi","CE"
"2313559","Tururu","Tururu","CE"
"2313609","Ubajara","Ubajara","CE"
"2313708","Umari","Umari","CE"
"2313757","Umirim","Umirim","CE"
"2313807","Uruburetama","Uruburetama","CE"
"2313906","Uruoca","Uruoca","CE"
"2313955","Varjota","Varjota","CE"
"2314003","Várzea Alegre","Varzea Alegre","CE"
"2314102","Viçosa do Ceará","Vicosa do Ceara","CE"
"5300108","Brasília","Brasilia","DF"
"3200102","Afonso Cláudio","Afonso Claudio","ES"
"3200136","Águia Branca","Aguia Branca","ES"
"3200169","Água Doce do Norte","Agua Doce do Norte","ES"
"3200201","Alegre","Alegre","ES"
"3200300","Alfredo Chaves","Alfredo Chaves","ES"
"3200359","Alto Rio Novo","Alto Rio Novo","ES"
"3200409","Anchieta","Anchieta","ES"
"3200508","Apiacá","Apiaca","ES"
"3200607","Aracruz","Aracruz","ES"
"3200706","Atílio Vivácqua","Atilio Vivacqua","ES"
"3200805","Baixo Guandu","Baixo Guandu","ES"
"3200904","Barra de São Francisco","Barra de Sao Francisco","ES"
"3201001","Boa Esperança","Boa Esperanca","ES"
"3201100","Bom Jesus do Norte","Bom Jesus do Norte","ES"
"3201159","Brejetuba","Brejetuba","ES"
"3201209","Cachoeiro de Itapemirim","Cachoeiro de Itapemirim","ES"
"3201308","Cariacica","Cariacica","ES"
"3201407","Castelo","Castelo","ES"
"3201506","Colatina","Colatina","ES"
"3201605","Conceição da Barra","Conceicao da Barra","ES"
"3201704","Conceição do Castelo","Conceicao do Castelo","ES"
"3201803","Divino de São Lourenço","Divino de Sao Lourenco","ES"
"3201902","Domingos Martins","Domingos Martins","ES"
"3202009","Dores do Rio Preto","Dores do Rio Preto","ES"
"3202108","Ecoporanga","Ecoporanga","ES"
"3202207","Fundão","Fundao","ES"
"3202256","Governador Lindenberg","Governador Lindenberg","ES"
"3202306","Guaçuí","Guacui","ES"
"3202405","Guarapari","Guarapari","ES"
"3202454","Ibatiba","Ibatiba","ES"
"3202504","Ibiraçu","Ibiracu","ES"
"3202553","Ibitirama","Ibitirama","ES"
"3202603","Iconha","Iconha","ES"
"3202652","Irupi","Irupi","ES"
"3202702","Itaguaçu","Itaguacu","ES"
"3202801","Itapemirim","Itapemirim","ES"
"3202900","Itarana","Itarana","ES"
"3203007","Iúna","Iuna","ES"
"3203056","Jaguaré","Jaguare","ES"
"3203106","Jerônimo Monteiro","Jeronimo Monteiro","ES"
"3203130","João Neiva","Joao Neiva","ES"
"3203163","Laranja da Terra","Laranja da Terra","ES"
"3203205","Linhares","Linhares","ES"
"3203304","Mantenópolis","Mantenopolis","ES"
"3203320","Marataízes","Marataizes","ES"
"3203346","Marechal Floriano","Marechal Floriano","ES"
"3203353","Marilândia","Marilandia","ES"
"3203403","Mimoso do Sul","Mimoso do Sul","ES"
"3203502","Montanha","Montanha","ES"
"3203601","Mucurici","Mucurici","ES"
"3203700","Muniz Freire","Muniz Freire","ES"
"3203809","Muqui","Muqui","ES"
"3203908","Nova Venécia","Nova Venecia","ES"
"3204005","Pancas","Pancas","ES"
"3204054","Pedro Canário","Pedro Canario","ES"
"3204104","Pinheiros","Pinheiros","ES"
"3204203","Piúma","Piuma","ES"
"3204252","Ponto Belo","Ponto Belo","ES"
"3204302","Presidente Kennedy","Presidente Kennedy","ES"
"3204351","Rio Bananal","Rio Bananal","ES"
"3204401","Rio Novo do Sul","Rio Novo do Sul","ES"
"3204500","Santa Leopoldina","Santa Leopoldina","ES"
"3204559","Santa Maria de Jetibá","Santa Maria de Jetiba","ES"
"3204609","Santa Teresa","Santa Teresa","ES"
"3204658","São Domingos do Norte","Sao Domingos do Norte","ES"
"3204708","São Gabriel da Palha","Sao Gabriel da Palha","ES"
"3204807","São José do Calçado","Sao Jose do Calcado","ES"
"3204906","São Mateus","Sao Mateus","ES"
"3204955","São Roque do Canaã","Sao Roque do Canaa","ES"
"3205002","Serra","Serra","ES"
"3205010","Sooretama","Sooretama","ES"
"3205036","Vargem Alta","Vargem Alta","ES"
"3205069","Venda Nova do Imigrante","Venda Nova do Imigrante","ES"
"3205101","Viana","Viana","ES"
"3205150","Vila Pavão","Vila Pavao","ES"
"3205176","Vila Valério","Vila Valerio","ES"
"3205200","Vila Velha","Vila Velha","ES"
"3205309","Vitória","Vitoria","ES"
"5200050","Abadia de Goiás","Abadia de Goias","GO"
"5200100","Abadiânia","Abadiania","GO"
"5200134","Acreúna","Acreuna","GO"
"5200159","Adelândia","Adelandia","GO"
"5200175","Água Fria de Goiás","Agua Fria de Goias","GO"
"5200209","Água Limpa","Agua Limpa","GO"
"5200258","Águas Lindas de Goiás","Aguas Lindas de Goias","GO"
"5200308","Alexânia","Alexania","GO"
"5200506","Aloândia","Aloandia","GO"
"5200555","Alto Horizonte","Alto Horizonte","GO"
"5200605","Alto Paraíso de Goiás","Alto Paraiso de Goias","GO"
"5200803","Alvorada do Norte","Alvorada do Norte","GO"
"5200829","Amaralina","Amaralina","GO"
"5200852","Americano do Brasil","Americano do Brasil","GO"
"5200902","Amorinópolis","Amorinopolis","GO"
"5201108","Anápolis","Anapolis","GO"
"5201207","Anhanguera","Anhanguera","GO"
"5201306","Anicuns","Anicuns","GO"
"5201405","Aparecida de Goiânia","Aparecida de Goiania","GO"
"5201454","Aparecida do Rio Doce","Aparecida do Rio Doce","GO"
"5201504","Aporé","Apore","GO"
"5201603","Araçu","Aracu","GO"
"5201702","Aragarças","Aragarcas","GO"
"5201801","Aragoiânia","Aragoiania","GO"
"5202155","Araguapaz","Araguapaz","GO"
"5202353","Arenópolis","Arenopolis","GO"
"5202502","Aruanã","Aruana","GO"
"5202601","Aurilândia","Aurilandia","GO"
"5202809","Avelinópolis","Avelinopolis","GO"
"5203104","Baliza","Baliza","GO"
"5203203","Barro Alto","Barro Alto","GO"
"5203302","Bela Vista de Goiás","Bela Vista de Goias","GO"
"5203401","Bom Jardim de Goiás","Bom Jardim de Goias","GO"
"5203500","Bom Jesus de Goiás","Bom Jesus de Goias","GO"
"5203559","Bonfinópolis","Bonfinopolis","GO"
"5203575","Bonópolis","Bonopolis","GO"
"5203609","Brazabrantes","Brazabrantes","GO"
"5203807","Britânia","Britania","GO"
"5203906","Buriti Alegre","Buriti Alegre","GO"
"5203939","Buriti de Goiás","Buriti de Goias","GO"
"5203962","Buritinópolis","Buritinopolis","GO"
"5204003","Cabeceiras","Cabeceiras","GO"
"5204102","Cachoeira Alta","Cachoeira Alta","GO"
"5204201","Cachoeira de Goiás","Cachoeira de Goias","GO"
"5204250","Cachoeira Dourada","Cachoeira Dourada","GO"
"5204300","Caçu","Cacu","GO"
"5204409","Caiapônia","Caiaponia","GO"
"5204508","Caldas Novas","Caldas Novas","GO"
"5204557","Caldazinha","Caldazinha","GO"
"5204607","Campestre de Goiás","Campestre de Goias","GO"
"5204656","Campinaçu","Campinacu","GO"
"5204706","Campinorte","Campinorte","GO"
"5204805","Campo Alegre de Goiás","Campo Alegre de Goias","GO"
"5204854","Campo Limpo de Goiás","Campo Limpo de Goias","GO"
"5204904","Campos Belos","Campos Belos","GO"
"5204953","Campos Verdes","Campos Verdes","GO"
"5205000","Carmo do Rio Verde","Carmo do Rio Verde","GO"
"5205059","Castelândia","Castelandia","GO"
"5205109","Catalão","Catalao","GO"
"5205208","Caturaí","Caturai","GO"
"5205307","Cavalcante","Cavalcante","GO"
"5205406","Ceres","Ceres","GO"
"5205455","Cezarina","Cezarina","GO"
"5205471","Chapadão do Céu","Chapadao do Ceu","GO"
"5205497","Cidade Ocidental","Cidade Ocidental","GO"
"5205513","Cocalzinho de Goiás","Cocalzinho de Goias","GO"
"5205521","Colinas do Sul","Colinas do Sul","GO"
"5205703","Córrego do Ouro","Corrego do Ouro","GO"
"5205802","Corumbá de Goiás","Corumba de Goias","GO"
"5205901","Corumbaíba","Corumbaiba","GO"
"5206206","Cristalina","Cristalina","GO"
"5206305","Cristianópolis","Cristianopolis","GO"
"5206404","Crixás","Crixas","GO"
"5206503","Cromínia","Crominia","GO"
"5206602","Cumari","Cumari","GO"
"5206701","Damianópolis","Damianopolis","GO"
"5206800","Damolândia","Damolandia","GO"
"5206909","Davinópolis","Davinopolis","GO"
"5207105","Diorama","Diorama","GO"
"5207253","Doverlândia","Doverlandia","GO"
"5207352","Edealina","Edealina","GO"
"5207402","Edéia","Edeia","GO"
"5207501","Estrela do Norte","Estrela do Norte","GO"
"5207535","Faina","Faina","GO"
"5207600","Fazenda Nova","Fazenda Nova","GO"
"5207808","Firminópolis","Firminopolis","GO"
"5207907","Flores de Goiás","Flores de Goias","GO"
"5208004","Formosa","Formosa","GO"
"5208103","Formoso","Formoso","GO"
"5208152","Gameleira de Goiás","Gameleira de Goias","GO"
"5208301","Divinópolis de Goiás","Divinopolis de Goias","GO"
"5208400","Goianápolis","Goianapolis","GO"
"5208509","Goiandira","Goiandira","GO"
"5208608","Goianésia","Goianesia","GO"
"5208707","Goiânia","Goiania","GO"
"5208806","Goianira","Goianira","GO"
"5208905","Goiás","Goias","GO"
"5209101","Goiatuba","Goiatuba","GO"
"5209150","Gouvelândia","Gouvelandia","GO"
"5209200","Guapó","Guapo","GO"
"5209291","Guaraíta","Guaraita","GO"
"5209408","Guarani de Goiás","Guarani de Goias","GO"
"5209457","Guarinos","Guarinos","GO"
"5209606","Heitoraí","Heitorai","GO"
"5209705","Hidrolândia","Hidrolandia","GO"
"5209804","Hidrolina","Hidrolina","GO"
"5209903","Iaciara","Iaciara","GO"
"5209937","Inaciolândia","Inaciolandia","GO"
"5209952","Indiara","Indiara","GO"
"5210000","Inhumas","Inhumas","GO"
"5210109","Ipameri","Ipameri","GO"
"5210158","Ipiranga de Goiás","Ipiranga de Goias","GO"
"5210208","Iporá","Ipora","GO"
"5210307","Israelândia","Israelandia","GO"
"5210406","Itaberaí","Itaberai","GO"
"5210562","Itaguari","Itaguari","GO"
"5210604","Itaguaru","Itaguaru","GO"
"5210802","Itajá","Itaja","GO"
"5210901","Itapaci","Itapaci","GO"
"5211008","Itapirapuã","Itapirapua","GO"
"5211206","Itapuranga","Itapuranga","GO"
"5211305","Itarumã","Itaruma","GO"
"5211404","Itauçu","Itaucu","GO"
"5211503","Itumbiara","Itumbiara","GO"
"5211602","Ivolândia","Ivolandia","GO"
"5211701","Jandaia","Jandaia","GO"
"5211800","Jaraguá","Jaragua","GO"
"5211909","Jataí","Jatai","GO"
"5212006","Jaupaci","Jaupaci","GO"
"5212055","Jesúpolis","Jesupolis","GO"
"5212105","Joviânia","Joviania","GO"
"5212204","Jussara","Jussara","GO"
"5212253","Lagoa Santa","Lagoa Santa","GO"
"5212303","Leopoldo de Bulhões","Leopoldo de Bulhoes","GO"
"5212501","Luziânia","Luziania","GO"
"5212600","Mairipotaba","Mairipotaba","GO"
"5212709","Mambaí","Mambai","GO"
"5212808","Mara Rosa","Mara Rosa","GO"
"5212907","Marzagão","Marzagao","GO"
"5212956","Matrinchã","Matrincha","GO"
"5213004","Maurilândia","Maurilandia","GO"
"5213053","Mimoso de Goiás","Mimoso de Goias","GO"
"5213087","Minaçu","Minacu","GO"
"5213103","Mineiros","Mineiros","GO"
"5213400","Moiporá","Moipora","GO"
"5213509","Monte Alegre de Goiás","Monte Alegre de Goias","GO"
"5213707","Montes Claros de Goiás","Montes Claros de Goias","GO"
"5213756","Montividiu","Montividiu","GO"
"5213772","Montividiu do Norte","Montividiu do Norte","GO"
"5213806","Morrinhos","Morrinhos","GO"
"5213855","Morro Agudo de Goiás","Morro Agudo de Goias","GO"
"5213905","Mossâmedes","Mossamedes","GO"
"5214002","Mozarlândia","Mozarlandia","GO"
"5214051","Mundo Novo","Mundo Novo","GO"
"5214101","Mutunópolis","Mutunopolis","GO"
"5214408","Nazário","Nazario","GO"
"5214507","Nerópolis","Neropolis","GO"
"5214606","Niquelândia","Niquelandia","GO"
"5214705","Nova América","Nova America","GO"
"5214804","Nova Aurora","Nova Aurora","GO"
"5214838","Nova Crixás","Nova Crixas","GO"
"5214861","Nova Glória","Nova Gloria","GO"
"5214879","Nova Iguaçu de Goiás","Nova Iguacu de Goias","GO"
"5214903","Nova Roma","Nova Roma","GO"
"5215009","Nova Veneza","Nova Veneza","GO"
"5215207","Novo Brasil","Novo Brasil","GO"
"5215231","Novo Gama","Novo Gama","GO"
"5215256","Novo Planalto","Novo Planalto","GO"
"5215306","Orizona","Orizona","GO"
"5215405","Ouro Verde de Goiás","Ouro Verde de Goias","GO"
"5215504","Ouvidor","Ouvidor","GO"
"5215603","Padre Bernardo","Padre Bernardo","GO"
"5215652","Palestina de Goiás","Palestina de Goias","GO"
"5215702","Palmeiras de Goiás","Palmeiras de Goias","GO"
"5215801","Palmelo","Palmelo","GO"
"5215900","Palminópolis","Palminopolis","GO"
